Category Name,Category URL,Service Name,Service URL,Offer Name,Offer URL,Offer Stars,Offer Raters,Offer Response Time,Offer Buyers,Pending,Price,Duration,Reviews,Available Additions,Additions Price,Owner Name,Owner URL,Owner Verified,Owner Level,Owner Stars,Owner Raters,Owner Completion Rate,Owner Services,Owner Customers,Owner Response Time
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,"""الترجمة بين اللغات العربية و التركية والروسية """,https://khamsat.com/writing/turkish-arabic-translation/2968301-%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,4,50.0,.Murat K,https://khamsat.com/user/murat722,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,ترجمة فيديوهات ونصوص وكتب من التركية الى العربية وبالعكس,https://khamsat.com/writing/turkish-arabic-translation/2935309-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D9%88%D9%86%D8%B5%D9%88%D8%B5-%D9%88%D9%83%D8%AA%D8%A8-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A8%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يومين,0,3,25.0,.Karam A,https://khamsat.com/user/karamghassan,True,بائع جديد,0.0,0,لم يحسب بعد,2,0,يومين
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,ترجمة من اللغة التركية الى العربية والعكس,https://khamsat.com/writing/turkish-arabic-translation/2870580-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,5.0,1,4 أيام,1,0,$5.00,يومين,1,2,30.0,فيصل احسان ر.,https://khamsat.com/user/oz7,True,بائع جديد,5.0,2,100.0%,2,3,يومين
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,خدمتي ترجمه محترفه من اللغة العربية إلى التركيه والعكس,https://khamsat.com/writing/turkish-arabic-translation/2899760-%D8%AE%D8%AF%D9%85%D8%AA%D9%8A-%D8%AA%D8%B1%D8%AC%D9%85%D9%87-%D9%85%D8%AD%D8%AA%D8%B1%D9%81%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D9%87-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,3,30.0,.Fatma Alzahraa K,https://khamsat.com/user/fatmaa_kh,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,ترجمة نصوص من التركية إلى العربية والعكس,https://khamsat.com/writing/turkish-arabic-translation/3009843-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%86%D8%B5%D9%88%D8%B5-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يومين,0,3,30.0,عسل ا.,https://khamsat.com/user/asel_arkan,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,الترجمة من اللغة التركية إلى العربية والعكس,https://khamsat.com/writing/turkish-arabic-translation/2928834-%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,أحمد ا.,https://khamsat.com/user/ahmed_elshikhy6543,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,ترجمة اكاديمية ، طبية ، علمية من اللغة التركية الى العربية,https://khamsat.com/writing/turkish-arabic-translation/2954740-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9-%D8%B7%D8%A8%D9%8A%D8%A9-%D8%B9%D9%84%D9%85%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,2,15.0,جـنات ع.,https://khamsat.com/user/janota,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,التركية للعربية والعكس,https://khamsat.com/writing/turkish-arabic-translation,ترجمة اللغة التركية والعربية,https://khamsat.com/writing/turkish-arabic-translation/2941754-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,ر اما ر.,https://khamsat.com/user/r89_r98,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة احترافية من اللغة العربية الى الالمانية والعكس,https://khamsat.com/writing/german-arabic-translation/751927-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,5.0,51,3 ساعات,69,0,$5.00,يوم واحد,25,0,0.0,ندى ط.,https://khamsat.com/user/%D9%86%D8%AF%D9%89-%D8%B7%D8%A7%D8%B1%D9%82,True,بائع مميز,5.0,74,98.67%,5,94,3 أيام
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة من الألمانية إلى العربية,https://khamsat.com/writing/german-arabic-translation/2796592-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,5.0,1,يوم,1,0,$5.00,يوم واحد,1,1,45.0,.Batool A,https://khamsat.com/user/batoolalbarri7,True,بائع جديد,5.0,3,100.0%,4,3,14 ساعة
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,متحصص ترجمة من الالمانية الى العربية والعكس,https://khamsat.com/writing/german-arabic-translation/73985-%D9%85%D8%AA%D8%AD%D8%B5%D8%B5-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,4.0,4,4 أيام,5,0,$5.00,يومين,4,5,60.0,.Amr F,https://khamsat.com/user/amrtito91,True,بائع نشيط,4.0,11,47.56%,1,11,21 ساعة
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,اقوم بترجمه اللغه الالمانية الى اللغه العربية والعكس,https://khamsat.com/writing/german-arabic-translation/2110545-%D8%A7%D9%82%D9%88%D9%85-%D8%A8%D8%AA%D8%B1%D8%AC%D9%85%D9%87-%D8%A7%D9%84%D9%84%D8%BA%D9%87-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D9%84%D8%BA%D9%87-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,5.0,3,ساعتين,4,0,$5.00,يومين,3,1,10.0,.Abdelrahman S,https://khamsat.com/user/a_s1995,True,بائع نشيط,5.0,9,95.45%,3,9,6 ساعات
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة من والي الانجليزية و الالمانية والعربية,https://khamsat.com/writing/german-arabic-translation/2890436-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D9%88%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,0.0,0,12 دقيقة,2,0,$5.00,يوم واحد,0,1,5.0,إبراهيم ا.,https://khamsat.com/user/ibrahim_essaqua,True,بائع جديد,0.0,0,100.0%,5,2,12 دقيقة
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,الترجمة من الالمانية الى العربية والعكس,https://khamsat.com/writing/german-arabic-translation/3038973-%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,5,105.0,بيتر ا.,https://khamsat.com/user/peter20isak,True,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,خدمات ترجمة اللغة الألمانية إلي العربية جودة واحترافية,https://khamsat.com/writing/german-arabic-translation/2760736-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A5%D9%84%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%AC%D9%88%D8%AF%D8%A9-%D9%88%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,1,5.0,.Mahmoud M,https://khamsat.com/user/maansor,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة معتمدة للغة الألمانية من اللغة العربية والإنجليزية,https://khamsat.com/writing/german-arabic-translation/3026459-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D8%B9%D8%AA%D9%85%D8%AF%D8%A9-%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,1,10.0,.Kirolos G,https://khamsat.com/user/kirolosawadallah,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة مقاطع الفيديو من اللغة العربية الى الألمانية والعكس,https://khamsat.com/writing/german-arabic-translation/3012291-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%82%D8%A7%D8%B7%D8%B9-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,.Hicham N,https://khamsat.com/user/tarjamapro,True,بائع جديد,0.0,0,لم يحسب بعد,5,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة من اللغة الألمانية إلى اللغة العربية و بالعكس,https://khamsat.com/writing/german-arabic-translation/2977852-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88-%D8%A8%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,2,15.0,.Mmd B,https://khamsat.com/user/rextoc,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة مقالات ونصوص باللغة الألمانية للغة العربية وبالعكس,https://khamsat.com/writing/german-arabic-translation/3047589-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%D9%88%D9%86%D8%B5%D9%88%D8%B5-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A8%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,ثلاثة أيام,0,2,15.0,.Elaf A,https://khamsat.com/user/maya05,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة من الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation/2969464-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,3,60.0,إسكندر ا.,https://khamsat.com/user/zouhirly,False,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة مقالات من العربية الى الألمانية و العكس,https://khamsat.com/writing/german-arabic-translation/3037360-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,5,55.0,محمد أ.,https://khamsat.com/user/mo7amed165,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,سأقوم بالترجمة من اللغة العربية للألمانية و العكس,https://khamsat.com/writing/german-arabic-translation/1786542-%D8%B3%D8%A3%D9%82%D9%88%D9%85-%D8%A8%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,21 دقيقة,0,0,$5.00,يوم واحد,0,2,25.0,.Hamed S,https://khamsat.com/user/hamed-shehab-eldin,True,بائع مميز,4.5,39,96.5%,6,52,5 ساعات
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,خدمات ترجمة احترافية بثلاث لغات:الألمانية،الإنجليزية،العربية,https://khamsat.com/writing/german-arabic-translation/3036266-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D8%A8%D8%AB%D9%84%D8%A7%D8%AB-%D9%84%D8%BA%D8%A7%D8%AA%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,4,70.0,.Naser A,https://khamsat.com/user/naser_95,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمه احترافيه من اللغة الألمانية الى العربيه والعكس,https://khamsat.com/writing/german-arabic-translation/2928939-%D8%AA%D8%B1%D8%AC%D9%85%D9%87-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,5,155.0,.Mohamed H,https://khamsat.com/user/ewan1,True,بائع جديد,0.0,0,0.0%,5,0,9 ساعات
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمه النصوص للغه الانجلزيه العربية الألمانية,https://khamsat.com/writing/german-arabic-translation/2756440-%D8%AA%D8%B1%D8%AC%D9%85%D9%87-%D8%A7%D9%84%D9%86%D8%B5%D9%88%D8%B5-%D9%84%D9%84%D8%BA%D9%87-%D8%A7%D9%84%D8%A7%D9%86%D8%AC%D9%84%D8%B2%D9%8A%D9%87-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,3,35.0,.Mostafa I,https://khamsat.com/user/mostafa_ibrahem1,False,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمه المقالات والابحاث والكتب العلميه من الالمانيه للعربيه,https://khamsat.com/writing/german-arabic-translation/3036202-%D8%AA%D8%B1%D8%AC%D9%85%D9%87-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A7%D8%A8%D8%AD%D8%A7%D8%AB-%D9%88%D8%A7%D9%84%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D8%B9%D9%84%D9%85%D9%8A%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D9%87-%D9%84%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87,0.0,0,لم يحسب,0,0,$10.00,يوم واحد,0,0,0.0,محمد خ.,https://khamsat.com/user/mohamed_khairy_elgha,False,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,القيام بترجمة من الالمانية الى العربية والعكس,https://khamsat.com/writing/german-arabic-translation/3030783-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D9%85-%D8%A8%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,1,10.0,.Omnia E,https://khamsat.com/user/omniaemad377,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,أترجم العربية إلى الألمانية و من الألمانية إلى العربية,https://khamsat.com/writing/german-arabic-translation/2732357-%D8%A3%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,2,80.0,.Mohammad A,https://khamsat.com/user/mohammaddu,True,بائع جديد,0.0,0,لم يحسب بعد,3,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة ألمانية للغة العربيه او العكس,https://khamsat.com/writing/german-arabic-translation/3001791-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D9%87-%D8%A7%D9%88-%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,1,10.0,.Karim A,https://khamsat.com/user/karim_ashraf209,True,بائع جديد,0.0,0,لم يحسب بعد,4,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة من اللغة العربية الى الالمانية والعكس,https://khamsat.com/writing/german-arabic-translation/3024618-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%83%D8%B3,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,محمد ب.,https://khamsat.com/user/ben_10m,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
كتابة وترجمة,https://khamsat.com/writing,الألمانية للعربية والعكس,https://khamsat.com/writing/german-arabic-translation,ترجمة من اللغة الألمانية إلى اللغة العربية,https://khamsat.com/writing/german-arabic-translation/2939966-%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,1,50.0,.Mohamed S,https://khamsat.com/user/mohamed_samir2,True,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
